danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature,label
0.932,0.547,11,-10.644,0,0.297,0.148,0.875,0.112,0.912,115.094,6ruNhlqMlag6Y275WQSnmr,4,unsaved
0.852,0.438,9,-7.673,1,0.426,0.0145,0.0,0.263,0.627,150.945,7iAiOtm19uRwipMm7TH6lw,4,unsaved
0.798,0.318,10,-6.849,0,0.0431,0.0437,0.0,0.158,0.425,92.49,68NsOuum1AegLDhOIr2ADL,4,unsaved
0.482,0.746,5,-5.309,0,0.191,0.0478,0.0,0.239,0.705,160.121,4KozGhbYbcVPTJN2XhAAng,4,unsaved
0.346,0.884,2,-5.32,1,0.0855,0.001,0.0694,0.0381,0.19,150.727,2IFyZsec4MFeW6FEVZu37V,4,unsaved
0.185,0.947,0,-1.426,1,0.0536,0.558,0.99,0.311,0.123,92.6,18btLbmzZFaBKPohbp9svn,3,unsaved
0.461,0.772,2,-3.98,0,0.375,0.282,0.0,0.178,0.414,167.018,1o0kWPueYo94LIjPYOE5Nf,4,unsaved
0.759,0.215,9,-13.638,0,0.039,0.958,2.01e-06,0.134,0.44,128.09,6ohJSdVEIrNnHMKJWKM9vz,3,unsaved
0.377,0.576,11,-4.951,1,0.0639,0.229,1.07e-05,0.161,0.265,206.235,453QwgDIG95NmmLqSxnPsR,4,unsaved
0.658,0.364,9,-10.157,0,0.0563,0.543,0.0,0.054,0.444,119.353,3HQHJY0AIqQmfDo9tt1Al0,4,unsaved
0.711,0.543,0,-12.692,1,0.112,0.412,0.0,0.505,0.801,102.01,1UImyGhodlbYnnqAennkGb,4,unsaved
0.627,0.667,3,-4.952,0,0.421,0.0733,0.0,0.0835,0.579,83.663,0NaL5rj4VAuEYEuQsk7thM,4,unsaved
0.333,0.402,5,-8.216,1,0.0356,0.789,0.0,0.0981,0.32,153.378,1QcvghlKxPYNi1DgN5eT9c,4,unsaved
0.847,0.716,9,-3.517,0,0.0413,0.0986,3.92e-06,0.359,0.346,130.011,4PNRRk5zVbJrUz6mfD4Ev0,4,unsaved
0.509,0.572,7,-8.965,1,0.0495,0.408,1.83e-06,0.113,0.149,132.921,52PmnmE7Qc3NaphcxaJGY9,4,unsaved
0.964,0.529,0,-7.748,1,0.187,0.00659,4.47e-06,0.0872,0.63,128.042,04yv0dtqVm9u745efIuxbZ,4,unsaved
0.9,0.584,11,-5.067,0,0.211,0.0499,0.0,0.097,0.195,155.966,3QshO2od2T7hzANKWPTllf,4,unsaved
0.269,0.28,1,-9.827,1,0.0342,0.504,5.34e-06,0.489,0.216,118.723,7vzHfLxP44DkZX4CxvSE1V,3,unsaved
0.424,0.864,1,-7.619,0,0.0719,0.579,0.000648,0.676,0.783,97.153,1y1U8y1DtTppkNRLaIDCSq,4,unsaved
0.842,0.635,1,-7.437,0,0.216,0.0511,0.0,0.193,0.545,75.998,7jut3DJ4sg1uyWZEwjZaJc,4,unsaved
0.832,0.743,1,-6.706,1,0.228,0.0596,0.0,0.257,0.522,100.004,6U1ueRYXTjFHuJ9Ld2LBIW,4,unsaved
0.126,0.174,6,-11.29,0,0.0304,0.938,0.000244,0.338,0.119,72.846,4JvAMJW7ujdEEchGXV7bGN,3,unsaved
0.573,0.332,3,-9.777,1,0.163,0.775,0.0,0.142,0.627,129.089,0LX7ysQTNibtaLljDa6rWz,4,unsaved
0.737,0.825,11,-4.266,0,0.108,0.0259,0.0,0.187,0.395,108.994,595UR8pMmHi3RA6R5GFSgW,4,unsaved
0.891,0.615,10,-3.869,0,0.0762,0.234,0.0,0.0833,0.256,139.967,2wS789se8qPNtOopVJX1kX,4,unsaved
0.157,0.244,8,-9.566,1,0.0286,0.741,0.0,0.0745,0.139,83.182,7MKbSM7cUgg1tzknOosRP4,4,unsaved
0.552,0.912,5,-5.575,0,0.0631,0.000116,3.3e-05,0.288,0.497,135.991,2bFwAkr1ZWiCJYHdCsFolZ,4,unsaved
0.595,0.889,2,-9.869,0,0.0379,0.313,0.296,0.0867,0.948,108.081,3FnTICXk8gI5FSBBUCFbwZ,4,unsaved
0.646,0.756,9,-9.017,0,0.487,0.393,3.23e-05,0.202,0.596,193.881,5GG3knKdxKWrNboRijxeKF,4,unsaved
0.552,0.541,2,-7.225,1,0.0411,0.0193,1.18e-05,0.0698,0.0644,93.959,4jO6Vi7QukdHstghYBegIG,4,unsaved
0.644,0.849,2,-4.952,1,0.0511,0.00411,0.019,0.0651,0.302,99.993,2D1Qw5tVYz7zfSiRHL907q,4,unsaved
0.697,0.266,7,-16.846,0,0.961,0.98,5.18e-06,0.132,0.679,137.999,6e9hppTnLvAsHiTFRvPbOe,4,unsaved
0.701,0.585,5,-7.613,0,0.132,0.344,0.0,0.114,0.422,119.634,2Wc5No77rhsfW2mB9LzXB3,4,unsaved
0.782,0.686,1,-4.383,1,0.0594,0.253,0.0,0.08,0.334,75.948,7yt6eiZQCkVFEzwGp4Pbor,4,unsaved
0.623,0.607,7,-5.776,1,0.0848,0.5,1.9e-06,0.0726,0.614,133.127,6U5OUBzrgftbUx1kVM4fH8,4,unsaved
0.552,0.76,11,-6.861,0,0.0367,0.00713,0.0113,0.313,0.338,104.957,7odsUFDiJVv0HUQuSYsRbT,4,unsaved
0.926,0.544,5,-6.827,1,0.0727,0.413,9.54e-05,0.112,0.656,115.951,6m6Oy3F6GG0zRwH03rWmTv,4,unsaved
0.329,0.345,11,-7.796,1,0.0359,0.922,0.0,0.339,0.377,75.981,0s3t2EMB7hwKVeRW9OTtP4,4,unsaved
0.231,0.193,8,-13.388,1,0.0333,0.928,0.000688,0.282,0.217,88.734,5d8gCx61daR39Op0ngYZaP,3,unsaved
0.666,0.715,8,-7.292,1,0.156,0.0244,0.0,0.119,0.1,85.356,5o5KX1f1JBQ2SxGzE8RQQA,5,unsaved
0.573,0.398,5,-9.372,0,0.114,0.52,0.0,0.113,0.436,124.073,6MmtDonkpvSoRx9ACwrGDu,5,unsaved
0.496,0.818,0,-5.281,1,0.0371,0.0555,0.0,0.0777,0.481,122.981,6Mim9UiRx267U52L1zqD0Q,4,unsaved
0.845,0.735,0,-6.077,1,0.302,0.135,0.0,0.147,0.45,129.993,0foRpYmPs9PHIAMyXa5bTc,4,unsaved
0.664,0.734,5,-8.024,1,0.0343,0.033,0.0404,0.0801,0.84,101.348,35LDid9nvuYrUyZk5qGD0i,4,unsaved
0.532,0.69,0,-7.698,1,0.0272,0.0899,0.00257,0.164,0.851,135.652,0KtTNo5j8kJZd7d4RJiVb3,4,unsaved
0.889,0.566,1,-7.831,1,0.226,0.154,1.43e-05,0.0815,0.525,104.957,0TlUwf17V90usAdefcJ1ne,4,unsaved
0.297,0.666,0,-5.602,1,0.0298,0.00499,0.000237,0.109,0.243,87.382,3X8p1YDdZmvVYwHq0e5oYQ,4,unsaved
0.859,0.424,10,-6.155,1,0.27,0.102,0.0,0.327,0.293,145.886,3LyNsopPP3hXf8bZBE7cDk,4,unsaved
0.834,0.618,8,-7.653,0,0.231,0.00362,2.67e-05,0.126,0.553,135.889,2ya9d4B06EQ8Fpj5SSqiTH,4,unsaved
0.731,0.869,11,-2.634,0,0.0409,0.145,0.000185,0.116,0.789,127.971,0otmDG441slQ7QYZUPgBcM,4,unsaved
0.54,0.383,5,-8.871,1,0.0356,0.559,0.0,0.0761,0.836,131.32,73JhknugFZXNGuocZxWHfN,4,unsaved
0.479,0.577,0,-9.647,0,0.0994,0.615,0.0,0.266,0.249,83.556,20BU1HtRiJ5FRRq28w1SkO,4,unsaved
0.511,0.824,8,-8.411,0,0.217,0.622,8.21e-06,0.215,0.875,95.963,1FjzOANfmlfRwwTTlS2ubg,4,unsaved
0.726,0.852,10,-5.64,0,0.0842,0.418,3.56e-05,0.0986,0.39,115.124,57kcIVL7DVvdvhtdH3JJuL,4,unsaved
0.464,0.672,2,-6.064,1,0.0727,0.127,0.00299,0.322,0.492,114.708,5dVUSdsePmEKkq4ryfrobU,3,unsaved
0.42,0.123,5,-19.906,1,0.428,0.93,0.0,0.793,0.454,56.755,3tGkICcT9phMtaJ6SmiUun,5,unsaved
0.221,0.885,11,-5.147,0,0.0426,0.0015,0.0,0.307,0.666,181.814,461WAEffilERvn5TTGXvct,4,unsaved
0.735,0.448,6,-7.387,1,0.0864,0.333,0.0,0.115,0.581,93.099,3vfCOp4q21VYbPov3nHQQX,4,unsaved
0.743,0.66,4,-4.802,0,0.418,0.115,0.0,0.101,0.549,192.031,6C9SwoZ5OrxcvkntgA5t8s,4,unsaved
0.638,0.769,10,-9.545,0,0.0902,0.654,1.92e-05,0.134,0.821,82.519,4E8nFC5eHFnvRoBizvwHhA,4,unsaved
0.351,0.947,5,-4.965,1,0.0503,0.00382,1.81e-06,0.559,0.859,153.762,2zMlWt4aYreVczVERFK94w,4,unsaved
0.653,0.214,0,-12.578,1,0.0456,0.476,0.00344,0.332,0.366,107.979,5W5CraIGgWjWocoPMMT8Ph,4,unsaved
0.576,0.228,5,-10.054,1,0.0351,0.747,0.0,0.102,0.606,109.107,2PhYJfT492QxGzy3W8blnh,4,unsaved
0.868,0.521,1,-7.837,0,0.426,0.378,0.0,0.374,0.407,117.146,1pHyMdmKAp494PDSZhJHvR,4,unsaved
0.235,0.352,11,-21.004,0,0.215,0.88,6.46e-05,0.97,0.406,86.197,4UAYzHkUETTKbuaQ3q5Bb9,4,unsaved
0.489,0.739,10,-6.049,1,0.396,0.668,0.0,0.335,0.751,172.251,6emZxtfjGssHVoUvo0qhhS,4,unsaved
0.439,0.591,1,-6.407,1,0.0419,0.0993,0.00225,0.0718,0.397,125.893,50DMG6AvtNzbrxMc62w6ph,4,unsaved
0.479,0.8,4,-7.477,1,0.0715,0.023,1.74e-05,0.341,0.716,115.98,1UM9vEf0xVZSM8SxTxCDlF,4,unsaved
0.533,0.17,7,-11.342,1,0.0668,0.842,5.03e-06,0.113,0.33,116.852,0Z0GZkW8QCohqGChLmWixd,5,unsaved
0.67,0.365,0,-10.158,1,0.0564,0.525,0.0,0.0575,0.45,119.342,2dR5WkrpwylTuT3jRWNufa,4,unsaved
0.823,0.73,5,-3.292,1,0.0434,0.348,0.0,0.198,0.286,154.932,3XAWpSxJMPeIwxXc5g9en1,4,unsaved
0.929,0.612,0,-4.467,1,0.192,0.0995,0.0,0.117,0.808,134.958,0bEa2tI3Pk6M6TWkcD1uRY,4,unsaved
0.439,0.412,9,-8.096,0,0.0327,0.793,0.0,0.0469,0.179,122.933,7oTE1KmtU2ml9zBhv9Reao,4,unsaved
0.799,0.468,10,-10.077,0,0.267,0.437,1.7e-06,0.0778,0.344,117.994,7sMBRW8Y8iL19IchYMAogN,4,unsaved
0.507,0.48,5,-5.418,1,0.0266,0.449,0.0,0.147,0.35,86.046,4H7WNRErSbONkM06blBoGc,4,unsaved
0.57,0.92,5,-2.498,1,0.041,0.0668,0.0,0.124,0.766,136.62,2LWDDW5sGWJGqduLRoFGnn,4,unsaved
0.843,0.425,8,-8.676,1,0.0352,0.565,0.0,0.102,0.284,104.02,4bcgRbGeq4IejesjsiHyTH,4,unsaved
0.652,0.372,2,-7.342,0,0.076,0.903,0.0,0.119,0.703,96.739,6avl1auI3qwWRYK8ffyy23,4,unsaved
0.679,0.639,7,-4.979,1,0.0251,0.535,0.000577,0.0795,0.315,104.998,17FEpCqKLVOIMHp35sUIlg,4,unsaved
0.331,0.163,1,-14.528,1,0.0342,0.967,1.89e-06,0.164,0.256,107.488,2nOASHag6g6aFFAot72b2f,5,unsaved
0.864,0.666,1,-5.525,1,0.234,0.0482,0.0,0.134,0.538,132.12,3DnZfpfe8wLeJgzc00gKeW,4,unsaved
0.446,0.468,11,-9.844,1,0.0323,0.235,0.0,0.0963,0.223,169.983,5VjlmjJ1peXIjcuecCdfx1,4,unsaved
0.683,0.753,2,-5.564,0,0.0317,0.0577,0.00208,0.357,0.389,120.03,40sRwFjfrRnaTdYPJIg4CP,4,unsaved
0.692,0.394,11,-8.745,0,0.207,0.472,0.000191,0.117,0.324,89.936,1RGasjWLZ4qMN7wbtkLa3u,4,unsaved
0.697,0.551,11,-8.833,1,0.0815,0.258,0.00551,0.124,0.219,89.0,1E6DEDWDKHoOW0fcFuDghV,4,unsaved
0.761,0.697,5,-6.164,1,0.0568,0.186,0.0,0.126,0.197,106.051,7dnSXaCjLdFiWZa8s5wP1n,4,unsaved
0.232,0.205,7,-11.675,1,0.0305,0.858,1.04e-06,0.0862,0.122,78.798,3rF6pocS2bCYtYtjP78qg1,4,unsaved
0.883,0.902,7,-3.316,1,0.178,0.0723,0.0,0.671,0.416,110.037,0AeOPsbRdUjfHZuiaJXOFv,4,unsaved
0.536,0.869,5,-5.224,0,0.183,0.44,0.0,0.748,0.902,88.733,79eDnbSBUXoSaoRPqUhTur,1,unsaved
0.689,0.217,9,-13.539,0,0.0387,0.847,0.000123,0.106,0.272,92.007,2RAeY8dPj6KmStROfEigjV,4,unsaved
0.595,0.503,10,-8.691,0,0.609,0.461,0.0,0.0997,0.78,95.068,5mzmXn6NdCU9Gm6Q0rcBWT,5,unsaved
0.564,0.537,9,-8.381,0,0.095,0.0449,0.0,0.0907,0.459,126.036,6wfzokDylbrJzrJcpnBkcy,4,unsaved
0.65,0.548,8,-8.767,1,0.0357,0.0407,0.0404,0.293,0.29,103.95,64ETHwzBLaBTGuKY55K1Kc,4,unsaved
0.566,0.61,2,-11.228,1,0.0388,0.165,0.006,0.215,0.406,114.904,2DnqngtQEFtm2Eo9AhaMgT,4,unsaved
0.619,0.556,0,-7.687,1,0.0806,0.133,0.0,0.594,0.566,99.39,5in02YJDTkdfKDQjfsvxYp,4,unsaved
0.69,0.614,8,-7.016,1,0.124,0.0543,0.00637,0.349,0.206,98.058,535mcFQXTugp36uiSaTVNk,4,unsaved
0.475,0.35,5,-15.053,0,0.516,0.769,0.0,0.868,0.455,169.738,2SNnNoavfqQAiS42BYj09I,4,unsaved
0.667,0.23,6,-12.937,1,0.951,0.729,0.0,0.798,0.0,64.146,1MzPFGxfevuceGn4cHESQl,1,unsaved
0.795,0.545,11,-6.724,0,0.161,0.0408,0.0,0.0791,0.627,146.023,5TweD9ELFPhyyS6xypqkVU,4,unsaved
0.794,0.804,1,-4.235,0,0.195,0.0315,0.0,0.082,0.891,139.999,1srHbw6RFgkL99nqGDlwj0,4,unsaved
0.84,0.484,8,-6.899,1,0.241,0.192,0.0,0.282,0.512,126.023,2b5scDVCDxVsLalecDLAo2,4,unsaved
0.56,0.386,5,-8.183,0,0.0335,0.358,0.0,0.215,0.435,112.769,0D3jCOFYitGWroT1sji7pk,4,unsaved
0.385,0.711,0,-5.736,1,0.0588,0.0167,0.0,0.11,0.331,187.717,0zOn9umVAP1HwtWAbApuFB,4,unsaved
0.582,0.617,10,-6.262,0,0.082,0.215,4e-06,0.0805,0.5,170.57,1FhvSbjZmQQ5qeKXo6JilC,4,unsaved
0.845,0.415,8,-11.894,0,0.148,0.154,0.853,0.0926,0.44,119.975,4Tuj9c2vHErySGwhKBDwu7,4,unsaved
0.703,0.659,1,-6.233,1,0.086,0.0952,0.0,0.19,0.0603,154.056,2vw2nopHWeQ0EUJPKNy8yS,4,unsaved
0.58,0.687,6,-5.4,1,0.106,0.229,0.0,0.109,0.187,76.014,1Omt5bfz1tZUCqd26HxbS0,4,unsaved
0.543,0.697,8,-4.68,1,0.0505,0.0283,0.0,0.368,0.581,103.083,5UdcWX8WdmEywvicf9PDvu,4,unsaved
0.414,0.661,9,-6.751,0,0.0294,0.0513,0.0432,0.26,0.69,115.783,12hqNMyzidRtMvCtenEK09,4,unsaved
0.748,0.48,5,-6.37,0,0.14,0.388,0.0,0.139,0.296,137.835,3aJ66zarLOVW4o2nPDxg0g,4,unsaved
0.571,0.833,7,-6.083,1,0.0355,0.00822,0.0,0.122,0.555,112.722,2LkrZFhK5sDShMrz6Ya7K6,4,unsaved
0.678,0.533,4,-10.485,1,0.186,0.462,0.219,0.139,0.323,150.455,3XF5xLJHOQQRbWya6hBp7d,4,unsaved
0.7,0.728,7,-5.763,1,0.0326,0.2,2.27e-06,0.144,0.827,99.996,7Dt3YcGl01jAdxJrIXf0T6,4,unsaved
0.488,0.909,10,-6.591,1,0.0929,0.0011,1.02e-05,0.456,0.643,129.774,1KDYN3odJHnj9pqGHN3FVs,4,unsaved
0.36,0.167,3,-18.523,1,0.137,0.899,0.0,0.969,0.253,58.463,7k65fO6aQjEXuSjCUsUZUu,4,unsaved
0.792,0.416,7,-14.206,1,0.288,0.75,0.211,0.109,0.341,91.909,0BvV6bfJrzUgmT18lAgpeA,4,unsaved
0.447,0.384,7,-13.603,0,0.0296,0.575,0.0126,0.174,0.269,131.2,5xcy5IErDDaiPMsUBoPhFg,4,unsaved
0.728,0.684,0,-4.971,0,0.0536,0.00645,0.0,0.458,0.139,124.013,5pQR7OLdUPZBvrp7H0Ol8h,4,unsaved
0.569,0.777,4,-4.041,0,0.0834,0.139,0.0,0.132,0.181,164.027,09IOPhEh1OMe0HD9b36FJk,4,unsaved
0.636,0.541,9,-7.691,0,0.224,0.221,0.0,0.13,0.789,90.898,0FsGUPoOMHzHnViGBKbBLX,4,unsaved
0.395,0.64,5,-3.678,0,0.0792,0.271,0.0,0.112,0.383,174.228,0h6xvwxp4RGEOfgqoIu4gJ,4,unsaved
0.506,0.275,7,-8.464,0,0.0292,0.494,0.00377,0.101,0.0639,153.769,083PU4XnYAOMAGVruma3vb,3,unsaved
0.649,0.377,0,-14.51,1,0.142,0.665,3.27e-06,0.974,0.571,121.035,26YPeLsAVLkho1SN29Esat,4,unsaved
0.772,0.729,2,-7.808,1,0.292,0.23,0.0,0.257,0.475,104.031,4cvUik0BhfRXJyEGtTYuut,4,unsaved
0.613,0.698,5,-6.401,0,0.184,0.688,0.0,0.101,0.634,127.994,2XpkdVVLAR4gW93rW61BbD,4,unsaved
0.747,0.577,8,-6.86,1,0.171,0.0241,0.0015,0.131,0.429,130.092,2vlWFxvJ1sapI9yULzm6ma,4,unsaved
0.752,0.547,1,-8.555,1,0.0787,0.113,0.000249,0.107,0.161,111.962,2kwxN1whHc0YR0cBHR5iOi,4,unsaved
0.268,0.248,8,-11.628,1,0.0351,0.766,0.0,0.385,0.408,85.54,6LQp4tzH97pYojnqo0lH59,3,unsaved
0.582,0.637,0,-5.004,1,0.0521,0.331,0.0,0.155,0.371,77.534,5uAJd5tmB7fA7VL4cxdFPS,4,unsaved
0.419,0.615,2,-8.56,1,0.197,0.00484,7.03e-06,0.13,0.38,144.937,0UgOoittThKoeePLufhLTs,4,unsaved
0.569,0.274,0,-9.338,1,0.034,0.722,0.0,0.123,0.545,120.587,7wp27js45HadsJcwM4PZE6,4,unsaved
0.759,0.775,9,-5.926,0,0.0361,0.121,0.0,0.128,0.578,159.96,6dRag1mYzmKj6gZC3EVmke,4,unsaved
0.234,0.202,7,-11.671,0,0.0295,0.849,1.11e-06,0.0865,0.127,82.908,1tbX8WzwTXTowz4NwzKhCt,4,unsaved
0.607,0.733,6,-4.13,0,0.0312,0.000486,1.59e-06,0.313,0.57,140.097,3mTyzSoSqh6KJj9p88WHaY,4,unsaved
0.745,0.822,7,-6.354,1,0.252,0.0103,4.2e-06,0.155,0.415,86.733,2dfqS3MRtbLZSZA1IL8xY5,5,unsaved
0.313,0.259,2,-13.83,1,0.0376,0.373,0.0124,0.118,0.331,89.396,3YSFwl9HFRPPD07aOb5qrj,4,unsaved
0.733,0.821,10,-4.159,1,0.053,0.237,0.0,0.186,0.879,100.609,4ciTn4BZVYBEJNxKHr4wXl,4,unsaved
0.654,0.64,3,-7.267,1,0.305,0.321,0.039,0.157,0.822,76.127,0XPpkGBVE0QIOGSvW1nMEz,4,unsaved
0.757,0.448,1,-9.461,0,0.115,0.111,0.000157,0.154,0.3,149.974,4ujX9kC3UUp26MG0tPhUCz,4,unsaved
0.304,0.173,11,-11.668,0,0.0313,0.896,0.0,0.114,0.241,98.288,3eyN0dqvt7KewNsTwPdyi2,4,unsaved
0.342,0.442,7,-7.312,1,0.0294,0.24,0.00412,0.107,0.195,88.496,2mzUlG9dHLcSj2FiNvpEud,4,unsaved
0.838,0.546,5,-6.811,0,0.295,0.153,0.0,0.0656,0.745,137.027,19tFW57VlHygpz6drnb4Nv,4,unsaved
0.657,0.711,0,-5.355,1,0.374,0.0135,0.0,0.221,0.368,86.957,6irE4Fbjbry3czv7mTxVSB,4,unsaved
0.646,0.563,3,-8.101,1,0.0316,0.155,0.00107,0.244,0.788,121.399,6ijOq8LS75DYwZHh5k1xIf,4,unsaved
0.511,0.91,11,-6.186,0,0.116,0.0282,0.0,0.127,0.426,140.147,0dNt7lZks5TVxiGaCIY1yZ,4,unsaved
0.57,0.733,2,-7.194,1,0.0306,0.00686,0.000131,0.21,0.334,109.97,165lX6DbMhTzqODVZKLmkm,4,unsaved
0.702,0.708,10,-5.366,0,0.0547,0.201,0.0,0.118,0.713,147.98,27a1mYSG5tYg7dmEjWBcmL,4,unsaved
0.601,0.64,11,-8.4,0,0.234,0.0125,6.06e-06,0.114,0.27,161.949,3V8gULd6OJQ8myIO9ET23e,4,unsaved
0.626,0.758,11,-5.288,1,0.208,0.00307,0.0,0.204,0.289,144.113,7BRznalOl4E2k3Ck9cMxqw,4,unsaved
0.567,0.696,9,-5.416,1,0.301,0.456,0.0,0.113,0.544,92.061,03x2rVJRFUrvwlfxoHd9Mo,4,unsaved
0.707,0.293,8,-10.769,1,0.0361,0.0335,0.000549,0.147,0.0966,123.997,4Vl8s4olPps91Y5RA9vRp9,4,unsaved
0.517,0.955,10,-1.848,0,0.167,0.0224,0.0,0.364,0.61,132.951,4hUR3thIs01mQUtVmZFJ8F,4,unsaved
0.463,0.561,10,-6.943,1,0.235,0.469,0.0,0.157,0.35,85.148,4TlN2LSHn3DzauUe77l0ib,4,unsaved
0.599,0.535,2,-9.325,1,0.0465,0.0437,0.0291,0.0785,0.121,90.001,2QNrqC6rPGTmVn2dwnlFjL,4,unsaved
0.705,0.816,7,-3.617,0,0.0488,0.00269,0.00185,0.0969,0.615,120.019,2tXxLxP92HeYt4nojiDn7g,4,unsaved
0.844,0.755,6,-6.981,1,0.221,0.294,0.0,0.178,0.772,134.977,18lyXW57uNKz6TBYgP7Zec,4,unsaved
0.477,0.0378,9,-9.556,0,0.0406,0.572,0.000104,0.102,0.0363,120.158,1ngGQNvLajpyVVzFdx47Pa,4,unsaved
0.388,0.0859,7,-16.061,0,0.0472,0.969,7.35e-05,0.108,0.19,88.253,30QNjcM3Q1GnLFIIJjWQL1,3,unsaved
0.822,0.5,2,-8.847,1,0.449,0.248,3.8e-05,0.595,0.723,142.919,6ZcXSrLEaubQcL5ypGBoGv,4,unsaved
0.26,0.125,2,-14.737,1,0.0326,0.83,2.81e-05,0.116,0.148,108.734,0BG6Eqqf9QOYgMFtqaINiD,4,unsaved
0.638,0.705,2,-4.47,1,0.035,0.219,0.0,0.156,0.304,91.961,2l8sAa7La9rjejJAmHdPEB,4,unsaved
0.634,0.65,2,-7.308,1,0.0365,0.11,0.0,0.157,0.0637,114.951,34a3lGtgV3hZ3RL0ryHail,4,unsaved
0.218,0.891,9,-3.512,1,0.0784,0.000599,1.34e-06,0.0877,0.285,126.917,2JDMJhjJmx2GtMz5HFSTim,4,unsaved
0.479,0.785,0,-7.169,0,0.421,0.0168,0.000165,0.622,0.368,97.883,5DRgbbdTpvqOe9QwhpFV6S,4,unsaved
0.957,0.612,8,-5.548,1,0.0618,0.042,0.0,0.369,0.406,127.028,0DkVHi6HMPEg7tjWdrgLDC,4,unsaved
0.565,0.654,1,-6.826,0,0.0335,0.0542,1.8e-06,0.122,0.235,111.968,2dBwB667LHQkLhdYlwLUZK,4,unsaved
0.393,0.918,2,-3.29,1,0.458,0.271,0.0,0.239,0.523,171.794,1aUVoQ585e3oQDYWC8u6jV,4,unsaved
0.524,0.679,2,-6.01,0,0.0565,0.131,0.0,0.201,0.37,142.588,4o74y4XY1ypNZkZtZkK8Wi,4,unsaved
0.379,0.513,1,-7.724,0,0.0492,0.643,3.24e-05,0.069,0.108,142.067,5pryXvaRTif60GCf1e4rmc,4,unsaved
0.477,0.712,7,-6.759,1,0.0653,0.224,8.36e-06,0.118,0.407,109.965,6Od2OWvoT4embWAgIGeFRd,4,unsaved
0.418,0.746,3,-4.836,0,0.264,0.208,0.0,0.167,0.644,87.398,6fyReXAVyOaywhFcnC1ibh,4,unsaved
0.448,0.862,11,-4.956,1,0.0512,0.000797,0.00083,0.14,0.78,130.205,3e2om6XLHXEuZ4xG5xelO1,4,unsaved
0.566,0.49,11,-8.381,1,0.0448,0.3,0.0,0.158,0.185,123.831,3Cx3AQ27MHuhqkhSOc2hd5,4,unsaved
0.897,0.598,2,-7.164,1,0.0466,0.492,0.0014,0.0646,0.528,119.966,6br4Pc0BzU6dTD5fEmks2i,4,unsaved
0.619,0.489,11,-11.25,0,0.46,0.782,0.0,0.106,0.328,126.046,56NDFbD0tCUawnqeU2wcvv,4,unsaved
0.586,0.774,10,-3.883,0,0.261,0.255,0.0,0.137,0.651,78.712,1m6FkAtWVloxIRHKl7pBDP,4,unsaved
0.704,0.777,2,-5.729,1,0.195,0.0358,0.0,0.151,0.392,111.921,60xaS8mYBKUW4VQQ666N0T,4,unsaved
0.463,0.859,9,-4.518,1,0.0508,0.000614,0.0,0.413,0.671,159.906,4s8PTe1uUoqcaAmveIKAxJ,4,unsaved
0.7,0.909,8,-6.461,1,0.0628,0.0884,0.000114,0.0778,0.757,93.469,0HVv5bEOiI9a0QfgcASXpX,4,unsaved
0.539,0.695,1,-6.8,0,0.113,0.00791,0.000228,0.199,0.139,103.094,2KMCM2dirSnthfYKNjS8iT,4,unsaved
0.702,0.753,11,-2.943,1,0.24,0.0609,1.38e-06,0.41,0.453,139.98,2c2csx4OTYtbkzvbSTXlGY,4,unsaved
0.429,0.515,7,-12.581,1,0.116,0.199,0.862,0.589,0.0795,119.928,6onDP5pnrrmbtju7VTNz55,4,unsaved
0.589,0.426,10,-7.534,1,0.0695,0.0411,0.0,0.0995,0.169,132.886,7egGWCqoxtAuo7QgsWw3tm,4,unsaved
0.467,0.818,1,-4.84,0,0.246,0.0105,0.0,0.072,0.634,153.989,1kTfThxeMMN01vZYhQc13Q,4,unsaved
0.636,0.679,4,-5.032,0,0.237,0.0515,0.0,0.173,0.218,85.107,4sqK3chS8d96laonwg2xVq,4,unsaved
0.541,0.929,4,-2.841,0,0.0615,0.000238,0.00289,0.217,0.842,130.001,4ONEFFmFkXTXdEwFEwfcMh,4,unsaved
0.958,0.454,2,-9.191,1,0.359,0.176,0.0,0.11,0.492,131.989,1RBNGggkP9l0aTbhVoDcYk,4,unsaved
0.731,0.71,0,-4.997,0,0.29,0.534,0.0,0.112,0.757,90.892,78kHHBanEhDPeKuWj4eP0s,4,unsaved
0.917,0.392,10,-5.108,0,0.315,0.16,0.000156,0.104,0.544,131.514,3tuyK9qfen7lPMji9Saw3d,4,unsaved
0.582,0.323,9,-8.983,1,0.038,0.689,0.0,0.333,0.568,124.819,6N1amIkGGddramWRDrP3Nm,4,unsaved
0.504,0.901,11,-3.776,1,0.0491,0.000807,0.0,0.0839,0.755,132.729,3dbywb1zxwI3h1m9o304eY,4,unsaved
0.869,0.675,1,-3.509,1,0.321,0.114,0.0,0.31,0.371,76.982,5XeP8WpyHwaZICxhmf0egF,4,unsaved
0.372,0.876,5,-16.076,1,0.822,0.786,0.971,0.902,0.116,129.489,28zj4I95E1x7dVHANpYYGb,4,unsaved
0.854,0.609,11,-6.363,1,0.254,0.022,0.0,0.134,0.323,140.04,2ClE3QfsNx9p0zjPKxmUYq,4,unsaved
0.498,0.537,10,-12.146,0,0.0478,0.519,0.0,0.134,0.794,95.868,3OOmprBjuu3DHGWOfDedrq,4,unsaved
