danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,label,mode_major,mode_minor
0.552,0.29,10,-5.617,0.0448,0.85,0.0,0.227,0.481,78.842,4,saved,1,0
0.729,0.851,7,-7.033,0.0362,0.13,0.000912,0.443,0.741,115.118,4,saved,1,0
0.428,0.719,2,-6.475,0.412,0.145,0.000436,0.145,0.348,98.958,3,saved,0,1
0.596,0.539,2,-9.318,0.0472,0.0419,0.0317,0.0783,0.117,89.966,4,saved,1,0
0.601,0.636,7,-7.283,0.0283,0.0657,0.0218,0.447,0.0812,109.987,4,saved,1,0
0.657,0.579,7,-10.463,0.275,0.123,0.0,0.102,0.146,84.985,4,saved,0,1
0.353,0.885,7,-5.794,0.0622,0.000784,0.0,0.0949,0.531,100.413,4,saved,1,0
0.657,0.893,7,-2.854,0.28,0.404,0.0,0.315,0.632,83.709,4,saved,1,0
0.679,0.599,10,-5.7,0.161,0.176,0.0,0.0708,0.464,118.997,4,saved,0,1
0.816,0.534,0,-7.049,0.134,0.0177,0.000356,0.136,0.0852,90.017,4,saved,1,0
0.483,0.926,6,-3.361,0.422,0.265,0.0,0.529,0.523,128.137,1,saved,1,0
0.531,0.771,4,-6.162,0.0468,0.0735,0.0,0.17,0.617,159.973,4,saved,1,0
0.647,0.339,6,-8.551,0.185,0.719,1.89e-06,0.104,0.653,93.339,4,saved,1,0
0.625,0.667,1,-5.875,0.131,0.754,0.954,0.135,0.0805,80.046,4,saved,1,0
0.775,0.844,11,-5.767,0.109,0.105,0.0,0.253,0.876,131.994,4,saved,0,1
0.635,0.926,0,-5.589,0.151,0.0893,4.53e-06,0.0928,0.761,100.048,4,saved,1,0
0.466,0.519,10,-10.645,0.4,0.137,0.0,0.113,0.252,190.229,4,saved,0,1
0.866,0.647,1,-3.675,0.0545,0.00899,0.0,0.0967,0.0801,150.058,4,saved,1,0
0.288,0.758,6,-5.692,0.0371,0.00616,0.0,0.303,0.619,97.094,4,saved,0,1
0.598,0.532,3,-6.833,0.0295,0.0668,3.22e-06,0.0617,0.261,74.963,4,saved,0,1
0.509,0.895,4,-4.488,0.0511,0.0165,0.000356,0.256,0.61,106.814,4,saved,0,1
0.623,0.973,11,-3.624,0.279,0.144,0.0,0.143,0.844,78.026,4,saved,1,0
0.842,0.605,1,-6.293,0.0559,0.358,0.0,0.0843,0.591,130.027,4,saved,0,1
0.704,0.419,8,-7.984,0.392,0.501,0.0,0.103,0.222,159.299,4,saved,1,0
0.488,0.909,10,-6.591,0.0929,0.0011,1.02e-05,0.456,0.643,129.774,4,saved,1,0
0.174,0.714,4,-2.215,0.0387,0.0543,4.42e-06,0.338,0.43,131.65,4,saved,1,0
0.483,0.5,6,-8.831,0.0398,0.0168,0.622,0.105,0.0772,109.984,4,saved,1,0
0.712,0.733,8,-4.666,0.0571,0.126,0.0,0.249,0.801,119.912,4,saved,1,0
0.767,0.717,10,-5.836,0.364,0.3,0.0,0.223,0.494,135.994,4,saved,0,1
0.498,0.59,10,-6.194,0.0483,0.168,0.0,0.142,0.223,131.998,4,saved,0,1
0.766,0.283,8,-10.33,0.0846,0.111,0.0172,0.115,0.144,97.04,4,saved,0,1
0.652,0.53,7,-4.744,0.0497,0.134,0.0,0.137,0.335,122.028,3,saved,0,1
0.624,0.423,1,-8.757,0.0628,0.748,8.18e-05,0.103,0.325,81.299,4,saved,1,0
0.596,0.814,7,-6.226,0.0392,0.113,0.0195,0.112,0.519,108.51,4,saved,1,0
0.67,0.585,6,-4.861,0.0354,0.107,1.11e-06,0.131,0.447,110.03,4,saved,0,1
0.592,0.555,1,-10.499,0.0381,0.662,0.452,0.111,0.142,156.957,4,saved,0,1
0.712,0.563,1,-7.573,0.071,0.0269,0.0,0.0776,0.299,100.093,4,saved,1,0
0.52,0.655,3,-6.516,0.0393,0.104,0.00347,0.124,0.289,126.593,4,saved,1,0
0.457,0.727,8,-4.084,0.212,0.418,0.0,0.0806,0.267,87.113,4,saved,1,0
0.823,0.617,7,-8.21,0.248,0.0465,0.0,0.11,0.304,110.007,4,saved,1,0
0.872,0.639,8,-5.658,0.103,0.125,0.0,0.144,0.469,111.968,4,saved,0,1
0.34,0.479,5,-11.521,0.0457,0.359,0.0,0.452,0.762,84.576,4,saved,1,0
0.646,0.813,6,-5.29,0.0288,0.00178,2.26e-05,0.144,0.821,112.115,4,saved,0,1
0.605,0.73,4,-7.871,0.0425,0.087,0.00269,0.187,0.263,130.025,4,saved,1,0
0.738,0.319,6,-8.479,0.117,0.569,2.48e-05,0.145,0.427,83.017,4,saved,0,1
0.409,0.903,3,-3.536,0.0572,0.0622,3.92e-06,0.238,0.357,180.187,4,saved,0,1
0.627,0.656,3,-6.163,0.0358,0.00541,9.55e-05,0.215,0.555,140.107,4,saved,1,0
0.563,0.77,5,-9.824,0.0385,0.539,0.0365,0.36,0.892,91.556,4,saved,1,0
0.542,0.585,3,-9.3,0.0474,0.0141,0.213,0.0929,0.337,170.046,4,saved,1,0
0.544,0.394,6,-8.369,0.0501,0.487,0.000404,0.0567,0.674,109.92,4,saved,1,0
0.478,0.403,4,-7.87,0.0302,0.64,0.00156,0.0943,0.389,170.93,3,saved,0,1
0.597,0.694,5,-4.903,0.0438,0.267,4.77e-06,0.0667,0.324,142.001,4,saved,0,1
0.613,0.668,0,-6.134,0.162,0.00421,2.04e-06,0.324,0.622,150.173,4,saved,1,0
0.583,0.719,6,-5.643,0.035,0.00184,0.0356,0.0919,0.299,123.999,4,saved,1,0
0.633,0.978,5,-3.815,0.185,0.0178,0.0916,0.143,0.506,134.942,4,saved,1,0
0.418,0.546,0,-9.057,0.238,0.227,0.0,0.229,0.294,160.152,4,saved,0,1
0.642,0.91,10,-4.033,0.127,0.0381,0.000127,0.412,0.519,103.127,4,saved,1,0
0.701,0.713,9,-7.026,0.203,0.112,0.0,0.0802,0.463,149.927,4,saved,0,1
0.872,0.504,6,-3.508,0.496,0.114,0.0,0.0992,0.26,139.024,4,saved,0,1
0.464,0.688,1,-7.444,0.0549,0.248,0.000261,0.629,0.183,75.054,4,saved,1,0
0.344,0.73,8,-6.582,0.0486,0.0125,0.00039,0.0966,0.0769,93.702,4,saved,1,0
0.767,0.782,7,-5.545,0.14,0.0541,0.0,0.338,0.827,116.491,4,saved,1,0
0.855,0.478,1,-9.116,0.193,0.00759,0.0,0.101,0.284,130.018,4,saved,1,0
0.763,0.777,5,-6.932,0.0364,0.281,0.78,0.134,0.929,124.431,4,saved,0,1
0.74,0.51,5,-7.477,0.0242,0.211,0.00951,0.0825,0.528,105.013,4,saved,1,0
0.392,0.325,4,-12.773,0.0327,0.807,0.949,0.214,0.0363,129.966,4,saved,0,1
0.833,0.434,2,-8.795,0.431,0.0102,0.0219,0.165,0.281,150.062,4,saved,1,0
0.613,0.512,6,-8.341,0.0383,0.283,1.42e-05,0.123,0.177,146.013,4,saved,1,0
0.712,0.481,4,-5.415,0.0487,0.173,0.0,0.241,0.062,140.0,4,saved,0,1
0.575,0.636,8,-6.352,0.0347,0.746,1.52e-06,0.11,0.395,113.976,4,saved,1,0
0.542,0.792,2,-3.525,0.307,0.0162,0.0,0.239,0.371,142.247,4,saved,1,0
0.629,0.578,1,-4.704,0.0428,0.2,0.0,0.151,0.211,79.94,4,saved,1,0
0.707,0.462,1,-6.696,0.117,0.0732,0.0,0.199,0.547,83.994,4,saved,1,0
0.715,0.551,10,-6.486,0.0961,0.126,0.0,0.314,0.528,90.924,4,saved,1,0
0.52,0.852,0,-5.866,0.0543,0.00237,5.79e-05,0.0733,0.234,140.267,4,saved,1,0
0.698,0.497,10,-6.628,0.0418,0.254,0.0,0.423,0.592,92.017,4,saved,1,0
0.792,0.662,8,-6.516,0.0356,0.53,0.0012,0.0598,0.863,117.012,4,saved,1,0
0.388,0.371,11,-10.096,0.0405,0.386,0.000593,0.121,0.0958,137.693,4,saved,1,0
0.732,0.993,11,-5.551,0.111,0.015,7.28e-06,0.385,0.587,133.973,4,saved,0,1
0.833,0.431,0,-9.604,0.194,0.0267,0.0,0.633,0.224,133.938,3,saved,1,0
0.735,0.749,10,-3.766,0.0874,0.371,0.0,0.47,0.373,93.718,4,saved,0,1
0.592,0.729,8,-4.156,0.0448,0.022,0.0,0.0653,0.709,116.03,4,saved,1,0
0.381,0.652,10,-9.154,0.074,0.0372,0.0015,0.485,0.0598,144.001,4,saved,0,1
0.786,0.583,0,-7.415,0.0393,0.0552,1.84e-06,0.326,0.229,120.024,4,saved,1,0
0.873,0.568,11,-7.264,0.198,0.148,0.0,0.0789,0.159,131.076,4,saved,1,0
0.331,0.398,1,-9.996,0.0325,0.768,0.000476,0.0931,0.227,79.924,4,saved,1,0
0.231,0.877,6,-4.609,0.11,0.0127,0.0,0.231,0.468,81.097,4,saved,0,1
0.838,0.43,1,-5.868,0.281,0.0498,1.59e-05,0.0977,0.126,126.981,4,saved,1,0
0.852,0.498,11,-7.983,0.246,0.0261,0.0,0.0421,0.934,135.99,4,saved,0,1
0.742,0.289,5,-7.833,0.115,0.543,4.57e-05,0.228,0.71,147.986,4,saved,0,1
0.663,0.934,5,-4.227,0.0348,0.0646,0.0,0.164,0.621,110.031,4,saved,0,1
0.586,0.525,1,-7.163,0.0615,0.111,0.0,0.134,0.508,133.629,4,saved,0,1
0.904,0.715,1,-6.509,0.285,0.0182,0.000707,0.215,0.625,140.001,4,saved,1,0
0.546,0.529,11,-10.511,0.0583,0.0862,6.5e-06,0.124,0.247,107.331,4,saved,0,1
0.734,0.637,4,-5.677,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,4,saved,0,1
0.562,0.674,10,-6.049,0.0851,0.622,2.04e-05,0.111,0.293,122.699,4,saved,0,1
0.881,0.496,1,-6.897,0.0592,0.0105,0.00168,0.315,0.216,130.965,4,saved,0,1
0.711,0.761,6,-7.267,0.233,0.598,0.127,0.134,0.526,160.738,4,saved,1,0
0.876,0.519,11,-6.531,0.143,0.202,0.0,0.108,0.158,94.981,4,saved,1,0
0.762,0.621,0,-6.24,0.0866,0.61,0.0,0.464,0.593,120.056,4,saved,1,0
0.446,0.732,1,-4.876,0.279,0.0746,0.0,0.218,0.347,139.674,4,saved,0,1
0.4,0.788,10,-3.731,0.0532,0.0874,4.73e-05,0.191,0.0391,80.102,4,saved,1,0
0.321,0.466,9,-8.163,0.0512,0.729,7.63e-06,0.215,0.194,135.089,4,saved,0,1
0.637,0.652,1,-5.237,0.0435,0.0668,0.175,0.0714,0.0725,115.924,4,saved,0,1
0.68,0.642,7,-6.8,0.367,0.125,0.0,0.0959,0.416,103.07,4,saved,0,1
0.495,0.546,11,-8.878,0.0422,0.0182,5.26e-06,0.067,0.205,90.067,4,saved,1,0
0.433,0.499,1,-8.499,0.357,0.172,0.0,0.346,0.545,195.842,4,saved,0,1
0.329,0.477,2,-11.15,0.0591,0.815,0.0,0.138,0.656,100.067,4,saved,1,0
0.482,0.781,11,-5.334,0.412,0.629,2.87e-06,0.413,0.336,57.967,5,saved,1,0
0.492,0.267,7,-9.25,0.0336,0.8,0.0,0.249,0.137,117.679,3,saved,1,0
0.603,0.86,5,-7.779,0.0338,0.712,0.208,0.151,0.684,103.206,4,saved,0,1
0.841,0.728,7,-3.37,0.0484,0.0847,0.0,0.149,0.43,130.049,4,saved,1,0
0.362,0.598,1,-7.802,0.443,0.00682,3.1e-06,0.0869,0.236,145.976,3,saved,1,0
0.654,0.342,8,-11.305,0.101,0.0487,3.37e-05,0.313,0.294,103.064,4,saved,0,1
0.619,0.0488,2,-18.962,0.061,0.949,0.000523,0.131,0.101,114.685,4,saved,1,0
0.792,0.927,3,-5.194,0.0514,0.00357,0.446,0.973,0.184,140.032,4,saved,1,0
0.574,0.476,3,-7.444,0.282,0.166,0.0,0.129,0.223,154.531,4,saved,1,0
0.556,0.416,0,-9.319,0.369,0.0966,1.19e-05,0.1,0.256,83.726,3,saved,0,1
0.597,0.363,5,-10.365,0.0314,0.626,2.96e-05,0.0848,0.0785,130.022,4,saved,0,1
0.59,0.644,5,-6.788,0.0755,0.417,0.0,0.19,0.415,100.024,4,saved,1,0
0.474,0.653,5,-8.846,0.124,0.264,0.000295,0.0951,0.173,90.036,4,saved,0,1
0.624,0.424,1,-8.237,0.24,0.284,0.0,0.173,0.584,76.669,4,saved,1,0
0.745,0.804,4,-4.381,0.0713,0.00205,2.41e-06,0.157,0.454,102.048,4,saved,1,0
0.842,0.609,11,-5.867,0.19,0.0443,0.0,0.106,0.184,129.942,4,saved,1,0
0.58,0.318,2,-8.926,0.0279,0.756,0.000171,0.117,0.295,129.757,3,saved,1,0
0.521,0.77,8,-5.204,0.495,0.443,0.0,0.204,0.421,81.05,4,saved,1,0
0.625,0.642,0,-7.291,0.168,0.279,1.22e-06,0.103,0.333,84.544,4,saved,1,0
0.47,0.706,0,-4.902,0.0322,0.034,1.31e-06,0.0726,0.327,88.52,4,saved,0,1
0.554,0.85,0,-7.428,0.0401,0.00243,0.172,0.108,0.244,120.011,4,saved,1,0
0.82,0.687,5,-7.478,0.21,0.117,0.0,0.099,0.579,125.039,4,saved,1,0
0.823,0.541,1,-7.416,0.303,0.0685,2.55e-05,0.101,0.0774,77.536,4,saved,0,1
0.505,0.68,7,-4.99,0.0713,0.0796,0.0,0.0465,0.539,168.021,3,saved,1,0
0.588,0.369,5,-13.823,0.0312,0.949,0.0204,0.408,0.535,98.92,4,saved,1,0
0.522,0.428,11,-11.332,0.143,0.235,2.35e-06,0.278,0.399,129.829,4,saved,0,1
0.672,0.704,11,-6.628,0.165,0.111,0.0,0.115,0.188,100.986,4,saved,0,1
0.544,0.586,7,-7.486,0.0794,0.0276,0.0,0.0961,0.361,149.882,4,saved,0,1
0.754,0.663,6,-6.311,0.427,0.0555,0.0,0.101,0.207,90.195,4,saved,0,1
0.751,0.597,9,-6.59,0.125,0.0659,0.0,0.0881,0.159,123.997,4,saved,0,1
0.569,0.499,0,-8.994,0.0278,0.877,3.23e-05,0.321,0.318,108.437,4,saved,0,1
0.849,0.61,8,-4.743,0.384,0.154,0.0,0.229,0.538,120.949,4,saved,0,1
0.319,0.0561,0,-23.023,0.045,0.935,0.00384,0.388,0.082,79.764,3,saved,1,0
0.685,0.535,6,-8.908,0.0363,0.831,0.404,0.0896,0.218,130.023,4,saved,0,1
0.66,0.316,3,-11.567,0.0364,0.529,0.000294,0.104,0.543,91.207,4,saved,0,1
0.432,0.781,4,-4.038,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,4,saved,0,1
0.505,0.397,5,-9.349,0.324,0.716,0.0,0.0853,0.558,95.063,1,saved,1,0
0.642,0.52,6,-10.925,0.0822,0.443,0.00714,0.153,0.32,159.883,4,saved,1,0
0.84,0.553,0,-7.812,0.333,0.0876,0.0,0.164,0.265,142.044,4,saved,0,1
0.75,0.365,7,-6.741,0.0372,0.202,0.0082,0.122,0.101,89.981,4,saved,1,0
0.52,0.329,2,-9.337,0.0381,0.725,1.31e-05,0.333,0.171,87.857,4,saved,0,1
0.694,0.748,8,-6.102,0.264,0.515,0.0,0.251,0.662,142.183,4,saved,1,0
0.702,0.918,0,-3.998,0.0646,0.0481,4.2e-06,0.529,0.554,107.939,4,saved,1,0
0.641,0.564,4,-8.006,0.406,0.397,0.0,0.179,0.523,86.636,3,saved,0,1
0.889,0.385,11,-11.767,0.165,0.00544,0.0,0.274,0.235,125.995,4,saved,0,1
0.486,0.592,7,-5.176,0.0298,0.00174,0.00114,0.0935,0.329,113.228,4,saved,1,0
0.437,0.363,5,-9.187,0.0283,0.369,0.0,0.178,0.52,87.333,4,saved,0,1
0.755,0.575,4,-8.392,0.0673,0.0443,0.00127,0.276,0.493,85.994,4,saved,0,1
0.718,0.166,6,-15.82,0.0344,0.887,0.0216,0.131,0.237,97.947,4,saved,0,1
0.806,0.608,1,-7.008,0.0659,0.0113,0.0,0.635,0.849,95.049,4,saved,1,0
0.733,0.412,11,-8.687,0.225,0.196,0.0,0.342,0.179,114.413,4,saved,0,1
0.578,0.577,2,-5.997,0.202,0.121,0.0,0.086,0.154,99.288,5,saved,0,1
0.483,0.593,4,-8.84,0.457,0.385,0.0,0.08,0.542,164.187,4,saved,0,1
0.744,0.332,1,-11.315,0.0745,0.329,0.0,0.116,0.277,119.997,4,saved,1,0
0.39,0.716,4,-5.702,0.0327,0.015,0.0,0.159,0.437,171.882,4,saved,1,0
0.924,0.385,1,-7.049,0.185,0.187,0.0,0.132,0.39,129.976,4,saved,1,0
0.516,0.46,5,-11.782,0.0368,0.798,2.68e-05,0.112,0.5,107.643,4,saved,1,0
0.593,0.476,0,-12.003,0.0557,0.603,0.0,0.367,0.545,112.009,4,saved,1,0
0.776,0.707,5,-4.073,0.175,0.222,0.0,0.0852,0.863,99.953,4,saved,0,1
0.694,0.314,0,-7.82,0.117,0.612,2.04e-06,0.117,0.338,119.906,4,saved,1,0
0.631,0.587,1,-9.439,0.0622,0.343,0.0044,0.205,0.457,67.648,4,saved,0,1
0.95,0.743,10,-5.861,0.238,0.0646,1.19e-05,0.103,0.62,136.98,4,saved,0,1
0.553,0.895,2,-3.829,0.355,0.51,0.0,0.645,0.743,79.449,4,saved,1,0
0.678,0.588,7,-7.015,0.276,0.141,6.35e-06,0.137,0.486,186.005,4,saved,1,0
0.793,0.412,2,-9.305,0.364,0.443,7.43e-05,0.219,0.307,135.937,4,saved,1,0
0.494,0.194,0,-8.965,0.0352,0.699,2.98e-05,0.0803,0.161,135.753,3,saved,1,0
0.668,0.626,7,-7.304,0.0307,0.508,0.0,0.337,0.799,119.41,3,saved,1,0
0.738,0.718,8,-5.905,0.0606,0.00725,0.0,0.127,0.491,100.055,4,saved,1,0
0.569,0.629,7,-9.837,0.0485,0.218,0.0,0.135,0.0726,134.035,4,saved,0,1
0.776,0.658,5,-5.87,0.194,0.00688,0.0,0.595,0.832,94.944,4,saved,0,1
0.667,0.896,6,-4.406,0.0317,0.00188,0.000688,0.137,0.652,133.026,4,saved,1,0
0.57,0.733,2,-7.194,0.0306,0.00686,0.000131,0.21,0.334,109.97,4,saved,1,0
0.617,0.439,9,-5.63,0.0269,0.424,0.0,0.127,0.242,139.979,4,saved,1,0
0.681,0.484,1,-9.978,0.0563,0.641,0.00631,0.115,0.646,143.044,4,saved,1,0
0.745,0.413,1,-8.94,0.449,0.151,0.0,0.14,0.151,136.015,4,saved,1,0
0.595,0.661,2,-5.312,0.096,0.17,0.0,0.107,0.383,149.873,4,saved,1,0
0.546,0.87,4,-5.107,0.114,0.103,0.0,0.111,0.071,156.145,4,saved,0,1
0.65,0.711,0,-5.417,0.0377,0.0123,0.00943,0.301,0.319,89.019,4,saved,1,0
0.731,0.588,3,-5.217,0.0749,0.334,0.0,0.275,0.449,80.019,4,saved,1,0
0.525,0.804,8,-6.453,0.25,0.329,0.0,0.228,0.143,125.068,4,saved,1,0
0.613,0.71,7,-7.539,0.102,0.243,1.42e-05,0.145,0.486,85.174,4,saved,1,0
0.429,0.221,7,-9.096,0.0432,0.983,0.0,0.168,0.327,87.072,3,saved,1,0
0.521,0.392,3,-7.88,0.17,0.747,8.81e-06,0.198,0.166,91.938,4,saved,1,0
0.631,0.774,11,-2.459,0.3,0.468,0.0,0.281,0.44,79.745,4,saved,1,0
0.703,0.666,7,-8.901,0.0356,0.587,5.11e-06,0.0924,0.943,98.214,4,saved,0,1
0.681,0.701,9,-6.336,0.0767,0.106,0.0,0.208,0.398,139.952,4,saved,1,0
0.486,0.382,0,-11.206,0.0285,0.364,0.246,0.0644,0.0667,135.838,4,saved,1,0
0.775,0.747,8,-4.318,0.0367,0.0252,0.0192,0.554,0.734,128.002,4,saved,1,0
0.489,0.595,5,-4.783,0.0275,0.921,0.000136,0.235,0.49,111.839,4,saved,0,1
0.649,0.818,4,-6.786,0.0354,0.0924,0.0,0.671,0.208,109.966,4,saved,0,1
0.287,0.498,6,-7.523,0.177,0.581,7.56e-05,0.322,0.0634,171.725,4,saved,0,1
0.468,0.785,4,-7.063,0.115,0.0521,0.0,0.724,0.0822,173.908,4,saved,0,1
0.658,0.832,9,-3.224,0.0623,0.0347,0.585,0.296,0.237,79.974,4,saved,1,0
0.744,0.735,6,-4.004,0.113,0.0324,0.0,0.487,0.397,142.017,4,saved,1,0
0.494,0.471,10,-8.526,0.215,0.632,0.000141,0.102,0.407,95.227,4,saved,1,0
0.664,0.552,7,-10.479,0.306,0.425,0.0,0.0757,0.763,99.721,4,saved,1,0
0.606,0.71,9,-4.052,0.0444,0.00117,0.0,0.0862,0.0825,114.927,4,saved,1,0
0.73,0.944,3,-3.48,0.164,0.266,0.00443,0.0354,0.657,113.309,3,saved,0,1
0.742,0.559,5,-5.876,0.141,0.0324,0.0,0.0987,0.431,146.923,4,saved,1,0
0.752,0.703,5,-3.417,0.213,0.144,0.0,0.325,0.641,149.988,4,saved,0,1
0.722,0.252,1,-14.411,0.0762,0.0671,0.0,0.0852,0.276,79.923,4,saved,0,1
0.495,0.351,3,-14.669,0.34,0.485,0.0,0.0967,0.271,134.369,4,saved,0,1
0.445,0.773,2,-7.227,0.0441,0.00539,0.153,0.131,0.313,191.966,4,saved,1,0
0.688,0.658,1,-4.155,0.0695,0.105,1.89e-06,0.335,0.28,75.615,4,saved,1,0
0.451,0.573,6,-8.277,0.0303,0.571,0.00744,0.172,0.087,85.921,4,saved,0,1
0.564,0.722,1,-5.59,0.124,0.162,0.0,0.0931,0.276,99.083,4,saved,0,1
0.5,0.666,0,-8.05,0.04,0.742,2.12e-06,0.588,0.641,145.343,4,saved,0,1
0.559,0.717,9,-7.64,0.0638,0.0443,0.0,0.501,0.237,81.05,4,saved,0,1
0.698,0.929,4,-5.046,0.0862,0.00601,6.22e-05,0.128,0.74,98.026,3,saved,1,0
0.673,0.503,0,-6.67,0.169,0.411,0.0,0.319,0.328,91.011,4,saved,1,0
0.516,0.257,7,-11.805,0.0303,0.656,1.88e-05,0.0852,0.27,82.233,3,saved,1,0
0.636,0.873,0,-4.672,0.071,0.0407,1.27e-06,0.0372,0.908,165.071,4,saved,0,1
0.658,0.591,9,-5.197,0.0309,0.00959,5.27e-06,0.325,0.326,114.078,4,saved,1,0
0.492,0.26,9,-17.341,0.0921,0.646,0.00178,0.0705,0.312,111.519,5,saved,0,1
0.543,0.707,2,-7.636,0.07,0.614,0.0414,0.118,0.515,143.915,4,saved,1,0
0.646,0.938,0,-4.735,0.0754,0.0875,6.52e-06,0.447,0.545,120.708,4,saved,1,0
0.522,0.385,0,-7.355,0.0288,0.536,0.0,0.135,0.236,89.792,4,saved,1,0
0.881,0.546,2,-7.566,0.12,0.00296,4.72e-06,0.226,0.276,140.032,4,saved,1,0
0.582,0.681,7,-6.131,0.0467,0.00982,0.0,0.0676,0.155,79.982,4,saved,1,0
0.468,0.266,0,-11.121,0.13,0.348,9.55e-06,0.209,0.222,153.292,4,saved,1,0
0.47,0.698,7,-5.646,0.159,0.018,0.0,0.343,0.426,164.393,4,saved,0,1
0.546,0.53,1,-9.059,0.211,0.476,0.0,0.0955,0.227,128.209,4,saved,1,0
0.537,0.449,1,-10.494,0.102,0.112,1.51e-05,0.285,0.169,100.007,4,saved,1,0
0.566,0.755,11,-5.526,0.0368,0.0338,0.0,0.315,0.445,101.006,4,saved,1,0
0.572,0.631,1,-8.389,0.104,0.188,2.31e-05,0.259,0.219,77.519,4,saved,1,0
0.438,0.634,5,-7.456,0.337,0.476,0.0,0.113,0.397,203.585,4,saved,0,1
0.831,0.514,7,-6.695,0.0368,0.203,0.000156,0.115,0.397,114.94,4,saved,1,0
0.369,0.444,10,-10.074,0.232,0.331,0.0,0.152,0.385,89.572,5,saved,0,1
0.63,0.721,0,-6.899,0.386,0.0207,0.0,0.101,0.441,170.101,4,saved,1,0
0.521,0.762,2,-6.75,0.534,0.139,1.11e-05,0.114,0.264,164.289,4,saved,1,0
0.823,0.49,7,-8.391,0.429,0.0369,1.16e-06,0.0807,0.307,165.949,4,saved,1,0
0.67,0.567,2,-9.732,0.0357,0.328,0.015,0.0873,0.434,139.995,4,saved,1,0
0.356,0.345,1,-9.184,0.054,0.504,0.0,0.198,0.127,174.871,4,saved,0,1
0.322,0.754,10,-6.416,0.275,0.299,0.0,0.136,0.392,62.839,4,saved,0,1
0.489,0.595,4,-8.106,0.0374,0.00439,0.878,0.0855,0.56,170.05,4,saved,0,1
0.627,0.446,2,-9.477,0.0332,0.308,0.00077,0.111,0.11,139.994,4,saved,0,1
0.8,0.921,1,-3.7,0.0846,0.0841,1.82e-05,0.189,0.826,137.989,4,saved,1,0
0.655,0.899,8,-4.809,0.111,0.0936,0.000227,0.184,0.842,147.586,4,saved,1,0
0.413,0.856,0,-4.078,0.0808,0.0289,0.00571,0.343,0.35,128.017,4,saved,0,1
0.556,0.589,11,-5.722,0.313,0.0568,0.0,0.0713,0.564,96.026,4,saved,0,1
0.757,0.672,0,-6.524,0.0955,0.0186,0.0,0.158,0.382,111.996,4,saved,0,1
0.748,0.571,11,-7.916,0.478,0.38,0.0,0.534,0.553,172.105,4,saved,1,0
0.776,0.792,7,-5.619,0.18,0.167,1.96e-06,0.13,0.588,102.988,4,saved,1,0
0.88,0.645,1,-4.486,0.333,0.318,0.0,0.167,0.683,135.029,4,saved,1,0
0.651,0.55,7,-8.216,0.0496,0.0403,0.0,0.165,0.119,107.571,4,saved,1,0
0.674,0.464,8,-8.943,0.436,0.328,0.0,0.155,0.428,139.988,4,saved,0,1
0.738,0.677,7,-5.121,0.0824,0.52,0.0,0.133,0.882,127.067,4,saved,1,0
0.501,0.537,1,-7.405,0.142,0.0691,0.0,0.125,0.151,135.944,4,saved,0,1
0.647,0.868,0,-6.427,0.105,0.0876,0.124,0.129,0.803,121.822,4,saved,0,1
0.567,0.543,0,-7.736,0.0313,0.00309,0.0758,0.163,0.0899,113.034,4,saved,1,0
0.343,0.464,1,-5.976,0.0282,0.705,0.000317,0.107,0.306,83.034,4,saved,1,0
0.706,0.577,0,-6.226,0.0299,0.39,0.692,0.407,0.366,96.056,4,saved,0,1
0.505,0.71,3,-3.015,0.0321,0.19,0.00025,0.329,0.428,89.938,4,saved,1,0
0.499,0.769,1,-5.576,0.0522,0.00416,0.0274,0.117,0.333,110.835,3,saved,1,0
0.264,0.303,7,-14.986,0.0422,0.762,0.0221,0.137,0.183,88.254,4,saved,0,1
0.903,0.439,8,-11.813,0.397,0.0407,0.0,0.138,0.532,139.112,4,saved,1,0
0.585,0.0809,6,-19.346,0.0523,0.954,0.0233,0.0935,0.204,98.379,4,saved,0,1
0.416,0.513,8,-8.951,0.0463,0.593,0.0,0.192,0.529,79.055,4,saved,1,0
0.413,0.836,3,-5.593,0.0371,0.0316,0.0,0.293,0.503,140.515,4,saved,1,0
0.772,0.737,10,-7.648,0.2,0.0189,9.39e-05,0.206,0.533,149.951,4,saved,0,1
0.464,0.763,9,-6.086,0.206,0.0681,0.0,0.112,0.299,86.704,4,saved,0,1
0.646,0.748,5,-5.591,0.276,0.171,0.0,0.119,0.705,149.648,4,saved,1,0
0.486,0.821,1,-3.927,0.0927,0.042,0.523,0.37,0.206,109.996,4,saved,0,1
0.637,0.973,9,-3.386,0.112,0.000413,2.23e-05,0.104,0.8,150.223,4,saved,1,0
0.807,0.693,11,-5.056,0.0481,0.0504,7.75e-06,0.0762,0.142,127.035,4,saved,1,0
0.443,0.865,4,-4.547,0.0391,0.00724,0.000116,0.468,0.474,110.008,4,saved,1,0
0.62,0.342,7,-8.769,0.0383,0.564,4.25e-05,0.131,0.307,104.335,4,saved,1,0
0.377,0.371,8,-13.419,0.0529,0.942,0.0506,0.108,0.0821,122.17,4,saved,1,0
0.536,0.413,7,-9.008,0.385,0.521,1.71e-06,0.104,0.668,80.814,4,saved,1,0
